Zip_Code,lat,long,Metro,City,Population,Home_Ownership,Renter,Poverty_Black,Poverty_Hispanic,Poverty_White,Black_Insurance_Coverage,Hispanic_Insurance_Coverage,White_Insurance_Coverage,Foreign_Born,Total_Income,Total_Income_Black,Total_Income_Hispanic,Total_Income_White,Population_White,Population_Black,Population_Asian,Population_Other,Housing_Price,HomePriceCat,IncomeBracket,PopDem,PopType,Ethnicity,HousingType,BelowPoverty
91601,34.168206,-118.37246,Los Angeles-Long Beach-Anaheim,Los Angeles,38379,8457,29309,12882,14214,17079,2853,14214,17079,2853,16798,1500,4495,9117,26296,2853,2625,4644,720266.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
91316,34.168753,-118.51636,Los Angeles-Long Beach-Anaheim,Los Angeles,30888,16043,14599,12144,4244,21714,1075,4244,21722,962,12442,397,1424,9452,25520,1075,2521,287,809658.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91104,34.169356,-118.12392,Los Angeles-Long Beach-Anaheim,Pasadena,39178,19918,18026,11586,14753,15148,4492,14768,15245,4470,13149,1651,3709,6329,22925,4508,3881,6008,766550,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91506,34.169663,-118.32364,Los Angeles-Long Beach-Anaheim,Burbank,18245,10483,7327,4046,4910,10355,221,4885,10366,221,7411,137,1503,5024,13846,245,1843,1145,760216.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91201,34.17013,-118.29158,Los Angeles-Long Beach-Anaheim,Glendale,23466,7626,15570,13453,4583,15608,464,4583,15608,464,8238,115,1274,5857,17996,477,2143,2104,822858.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
92305,34.172474,-116.87593,0,0,507,279,223,5,46,425,1,46,425,1,228,0,0,206,463,1,0,1,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92252,34.175926,-116.29137,Riverside-San Bernardino-Ontario,Joshua Tree,9232,4612,4306,914,1547,6634,54,1515,6557,68,3822,50,520,2933,7989,94,193,244,142116.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91367,34.176238,-118.61992,Los Angeles-Long Beach-Anaheim,Los Angeles,43370,23401,19202,14327,5009,28130,1792,5038,28146,1779,17659,629,1565,12547,30952,1792,6342,1855,806700,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91401,34.176505,-118.43308,Los Angeles-Long Beach-Anaheim,Los Angeles,40995,13733,26392,16109,17473,18337,1932,17507,18345,1932,14951,826,4794,8166,24901,1936,2329,10410,768850,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
91502,34.177606,-118.30954,Los Angeles-Long Beach-Anaheim,Burbank,11645,1046,10545,5424,4153,5467,436,4153,5467,425,5215,203,1453,2844,8019,436,1246,1570,733425,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
91411,34.178305,-118.45858,Los Angeles-Long Beach-Anaheim,Los Angeles,25210,7674,16821,9456,12249,9092,1220,12324,9092,1220,9662,642,3505,4521,17644,1241,1992,3725,744716.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
91606,34.185698,-118.38836,Los Angeles-Long Beach-Anaheim,Los Angeles,44352,15130,28445,19507,23507,15616,1881,23578,15616,1862,15352,873,6740,6744,28866,1921,2544,9703,563850,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
91501,34.186755,-118.30153,Los Angeles-Long Beach-Anaheim,Burbank,20892,7236,13541,9406,2800,14532,804,2800,14532,748,8013,271,1042,5702,15567,804,1874,1415,927400,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
91208,34.189605,-118.22857,Los Angeles-Long Beach-Anaheim,Glendale,17128,11226,5656,6039,2003,11556,69,2003,11556,69,5898,69,730,4085,12927,79,2796,359,980883.3333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91001,34.192102,-118.14206,Los Angeles-Long Beach-Anaheim,Altadena,37528,27117,9676,6844,11030,12971,9772,11056,12973,9796,12654,3511,2856,5294,18529,9820,2008,4877,768800,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91307,34.197737,-118.64797,Los Angeles-Long Beach-Anaheim,Los Angeles,27233,21834,4739,7260,4047,16830,879,4039,16823,879,8826,253,896,6307,19238,881,4326,1074,657383.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92407,34.198189,-117.35826,Riverside-San Bernardino-Ontario,San Bernardino,67302,35823,25236,13961,39078,12517,6918,40042,12881,6622,16465,2279,8291,4702,43138,7448,3296,9223,293950,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91303,34.198204,-118.60206,Los Angeles-Long Beach-Anaheim,Los Angeles,30380,8266,21554,14328,19652,5619,1075,19715,5619,1075,9716,474,4895,2905,16876,1075,3367,8185,530975,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
91405,34.199704,-118.44724,Los Angeles-Long Beach-Anaheim,Los Angeles,54770,13047,40455,26791,34617,12507,2338,34668,12507,2338,17519,948,9147,5700,20755,2368,3965,26307,556333.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
91335,34.200104,-118.54099,Los Angeles-Long Beach-Anaheim,Los Angeles,79687,40645,36992,34556,40584,23840,3393,40689,23841,3393,24004,1094,9451,10211,51185,3466,9077,12537,519241.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91504,34.201254,-118.32993,Los Angeles-Long Beach-Anaheim,Burbank,26558,13751,12120,10115,6319,13948,682,6372,14045,648,9317,269,1883,5505,17344,683,4576,2994,831875,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91406,34.201491,-118.49376,Los Angeles-Long Beach-Anaheim,Los Angeles,56200,22268,33125,22175,31830,14979,2493,31888,14982,2506,18228,1000,8228,7117,24008,2514,5311,22527,560058.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
92268,34.203249,-116.56565,0,0,539,433,106,17,80,459,0,80,459,0,285,0,14,271,539,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92382,34.205626,-117.10499,Riverside-San Bernardino-Ontario,Running Springs,4822,2836,1934,179,395,3895,147,406,3905,147,1867,47,160,1584,4184,147,59,82,193791.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91605,34.208142,-118.4011,Los Angeles-Long Beach-Anaheim,Los Angeles,52386,19081,31761,25161,30744,14574,2257,30864,14592,2254,15822,893,8045,5370,31981,2283,4143,12408,522208.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
91306,34.209407,-118.57735,Los Angeles-Long Beach-Anaheim,Los Angeles,49551,27508,21245,21790,25691,12086,1779,25795,12086,1764,14589,756,5834,5153,21182,1807,8471,15515,540683.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
91011,34.211171,-118.19776,Los Angeles-Long Beach-Anaheim,La Canada Flintridge,20499,18143,2187,5009,1778,11654,37,1778,11739,37,6590,0,370,4438,12856,39,6173,383,1671608.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91020,34.211494,-118.23104,Los Angeles-Long Beach-Anaheim,La Crescenta-Montrose,8551,3220,5118,3096,2435,3726,119,2462,3726,119,3338,67,717,1891,5410,163,1862,627,758375,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
91304,34.218654,-118.62538,Los Angeles-Long Beach-Anaheim,Los Angeles,53627,25148,27381,19835,22881,18569,2508,22901,18569,2393,16984,774,5582,8052,26824,2567,8135,13965,644308.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
91402,34.223753,-118.44322,Los Angeles-Long Beach-Anaheim,Los Angeles,71317,25609,44577,38405,51242,6023,2157,51606,6023,2157,19301,967,12715,2463,29580,2171,10965,26996,465850,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
91352,34.224089,-118.37563,Los Angeles-Long Beach-Anaheim,Los Angeles,47934,25372,21633,21301,35148,8693,577,35198,8699,577,12411,222,7857,3349,35228,619,2938,7597,495883.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92358,34.229288,-117.52082,0,0,954,597,332,93,275,611,0,275,645,0,422,0,104,308,842,0,5,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
91759,34.231581,-117.66106,0,0,426,305,114,32,16,399,5,16,399,5,215,0,6,203,414,5,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
91214,34.232003,-118.24753,Los Angeles-Long Beach-Anaheim,Glendale,30991,23492,7246,10379,3757,17026,61,3782,17010,61,10425,13,1032,6341,19632,66,8931,844,825766.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91325,34.235055,-118.51766,Los Angeles-Long Beach-Anaheim,Los Angeles,34240,16527,17200,11365,11881,12928,2477,11940,12956,2459,11654,897,3220,5390,19577,2488,5929,4586,708783.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
91343,34.239503,-118.48224,Los Angeles-Long Beach-Anaheim,Los Angeles,65964,31946,32490,26962,40019,12095,2340,40241,12096,2340,17732,741,9174,4797,29184,2380,9559,22554,571308.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
91324,34.240353,-118.55038,Los Angeles-Long Beach-Anaheim,Los Angeles,30101,15070,14238,10828,10762,11778,1900,10750,11834,1894,10016,602,2663,5066,16739,1934,5059,5200,615008.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92315,34.241295,-116.90328,Riverside-San Bernardino-Ontario,Big Bear Lake,5255,2656,2535,749,1413,3524,56,1413,3515,56,2165,15,466,1612,4811,60,55,139,330258.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92341,34.241477,-117.07449,Riverside-San Bernardino-Ontario,Green Valley Lake,232,168,64,16,0,232,0,0,232,0,130,0,0,130,232,0,0,0,174391.6667,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92325,34.242567,-117.28654,Riverside-San Bernardino-Ontario,Crestline,8789,5394,3297,655,1620,6509,119,1660,6537,119,3618,8,416,3067,7912,122,104,166,206116.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92386,34.244448,-116.82962,Riverside-San Bernardino-Ontario,Big Bear Lake,2004,906,1098,70,482,1482,0,482,1482,0,952,0,156,780,1964,0,9,0,156258.3333,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
92321,34.254199,-117.17563,0,0,1210,768,423,140,334,795,0,334,795,0,442,0,78,352,1087,4,17,54,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
91331,34.254751,-118.42406,Los Angeles-Long Beach-Anaheim,Los Angeles,105696,66930,37114,48413,91243,4457,3200,91688,4467,3181,23127,1140,18772,1654,61617,3247,5502,32882,448358.3333,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92314,34.255388,-116.85442,Riverside-San Bernardino-Ontario,Big Bear City,11309,6652,4544,725,2190,8533,75,2224,8569,75,4464,23,662,3585,10627,75,205,157,222391.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92352,34.25629,-117.19132,Riverside-San Bernardino-Ontario,Lake Arrowhead,6237,4442,1753,794,1006,4669,64,1006,4663,64,2380,28,233,1951,5621,64,159,109,401266.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91042,34.256952,-118.28453,Los Angeles-Long Beach-Anaheim,Los Angeles,26767,14211,12151,10260,7957,15543,424,7985,15543,424,9822,182,2188,6495,20726,463,1763,2641,614950,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91311,34.259052,-118.59426,Los Angeles-Long Beach-Anaheim,Los Angeles,40064,25837,13092,12419,11046,18937,1631,11046,18940,1631,14024,657,2949,8039,25446,1703,6468,4380,668683.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91040,34.261221,-118.31887,Los Angeles-Long Beach-Anaheim,Los Angeles,20175,14433,5236,6475,4255,13033,335,4255,13042,335,7335,159,1158,5317,16456,347,1887,781,590875,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91345,34.264635,-118.45961,Los Angeles-Long Beach-Anaheim,Los Angeles,19022,13933,4766,7273,12826,3503,365,12858,3510,365,5300,141,2948,1596,10048,378,2011,5937,495025,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92333,34.268344,-116.93842,Riverside-San Bernardino-Ontario,Fawnskin,300,237,63,0,0,300,0,0,300,0,185,0,0,185,300,0,0,0,273508.3333,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
91326,34.276154,-118.54581,Los Angeles-Long Beach-Anaheim,Los Angeles,36804,28135,8269,14253,5381,16911,1102,5381,16911,1088,12594,474,1431,6473,19948,1106,11939,1635,758641.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91344,34.277648,-118.50047,Los Angeles-Long Beach-Anaheim,Los Angeles,53453,39055,13164,18672,16974,23421,2136,16997,23428,2112,16940,526,4260,9072,31071,2213,8822,7961,606675,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
91340,34.284935,-118.43821,Los Angeles-Long Beach-Anaheim,San Fernando,35771,20490,14771,13368,32758,1441,893,32946,1441,893,8432,314,7426,588,20606,900,371,12975,436425,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92267,34.286985,-114.17251,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
91342,34.307877,-118.42904,Los Angeles-Long Beach-Anaheim,Los Angeles,96177,61617,32046,33798,72385,12414,3692,72781,12479,3673,24908,1301,16649,5037,70540,3912,5016,13250,492591.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92285,34.31039,-116.45012,0,0,2597,1753,844,151,400,2033,33,400,2033,33,1105,33,125,881,2297,33,13,130,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92397,34.35876,-117.62752,Riverside-San Bernardino-Ontario,Wrightwood,4457,2678,1674,223,793,3460,11,793,3460,11,1743,0,337,1395,4179,11,22,12,272400,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92278,34.360235,-116.20964,0,0,4154,0,699,158,135,479,59,104,365,69,191,38,31,122,3473,292,123,69,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
91321,34.377782,-118.51489,Los Angeles-Long Beach-Anaheim,Santa Clarita,34510,17061,15983,9123,15798,13000,1325,15928,13470,1292,11172,522,3905,5765,24689,1355,2702,3679,578258.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
91381,34.384663,-118.58704,Los Angeles-Long Beach-Anaheim,Santa Clarita,20530,15421,4956,4667,3204,11415,653,3204,11420,653,6784,236,984,4104,13593,653,4572,429,814350,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93563,34.394253,-117.69475,0,0,417,277,39,36,33,263,17,33,263,17,129,0,20,109,301,39,3,30,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92345,34.399992,-117.33999,Riverside-San Bernardino-Ontario,Hesperia,80910,48202,31527,13022,45992,29198,3035,46177,29367,3035,23273,1108,10443,10991,67876,3035,1181,5477,227700,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91355,34.406519,-118.56214,Los Angeles-Long Beach-Anaheim,Santa Clarita,31645,18393,12307,5616,6449,18463,923,6528,18725,898,12051,439,1892,8046,22769,936,3918,1949,609450,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91387,34.421537,-118.419181,Los Angeles-Long Beach-Anaheim,Santa Clarita,43319,25727,16867,9631,15714,17111,3009,15929,17125,2949,13275,814,3719,6839,27520,3009,5183,2927,580275,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
91351,34.424794,-118.44513,Los Angeles-Long Beach-Anaheim,Santa Clarita,32661,22536,9531,8369,14532,12962,1217,14587,12962,1201,9928,372,3436,5123,22784,1217,2804,3583,466808.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
91354,34.445313,-118.55252,Los Angeles-Long Beach-Anaheim,Santa Clarita,31027,23635,6982,5809,5280,17174,1592,5293,17190,1592,10122,526,1523,6251,21263,1592,5412,755,602083.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92372,34.44654,-117.63411,0,0,6228,5274,923,659,1764,4150,0,1764,4150,0,2110,0,397,1574,5914,0,158,0,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92308,34.447959,-117.19222,Riverside-San Bernardino-Ontario,Apple Valley,41442,24895,15896,4347,14191,21912,2872,14243,22074,2843,14062,1062,3390,8960,33931,2904,1453,1209,207116.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92371,34.453465,-117.53392,Riverside-San Bernardino-Ontario,Phelan,17799,13107,4284,2238,6370,9977,705,6370,9998,695,5361,132,1177,3834,15466,705,486,756,265908.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91384,34.478797,-118.65255,Los Angeles-Long Beach-Anaheim,Castaic,29283,19057,4283,5348,7898,12352,737,7898,12397,737,6982,201,1770,4226,20503,1660,2037,2645,543075,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
91350,34.481172,-118.42821,Los Angeles-Long Beach-Anaheim,Santa Clarita,37149,30333,6111,6568,10561,19777,1147,10602,19783,1147,11452,423,2597,7165,27768,1200,3874,2028,545066.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92356,34.481229,-116.90601,Riverside-San Bernardino-Ontario,Lucerne Valley,6239,4532,1537,329,1330,4213,177,1345,4248,177,2293,68,305,1749,5402,177,54,118,122700,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93553,34.487552,-117.89885,0,0,1893,1405,488,293,624,1134,41,624,1143,41,787,29,159,558,1321,41,10,367,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92392,34.489466,-117.35321,Riverside-San Bernardino-Ontario,Victorville,57678,32010,24818,9277,30820,13878,8298,31001,14221,8189,15718,2684,6815,5438,39653,8325,1834,3365,234391.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91390,34.490004,-118.300826,Los Angeles-Long Beach-Anaheim,Santa Clarita,19521,17246,1919,2702,4195,12530,342,4258,12545,342,6214,104,897,4585,15547,372,1314,809,623416.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93544,34.493392,-117.77444,Los Angeles-Long Beach-Anaheim,Llano,1099,981,110,45,204,590,188,204,590,188,469,38,26,373,694,188,0,136,254300,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
93510,34.497245,-118.18951,Los Angeles-Long Beach-Anaheim,Acton,7836,6801,770,705,1615,5697,101,1625,5720,101,2688,11,432,2177,6612,152,133,746,560866.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93543,34.533321,-117.94904,Los Angeles-Long Beach-Anaheim,Littlerock,14748,9678,4785,3647,9643,3226,1358,9652,3226,1358,3686,281,1995,1302,6966,1358,139,5385,239283.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92307,34.538622,-117.17729,Riverside-San Bernardino-Ontario,Apple Valley,38304,25207,12223,2777,12253,20643,2988,12316,20685,2962,12599,1262,3023,7497,31036,3020,1001,1081,239883.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92304,34.548138,-115.65796,0,0,23,0,14,14,23,0,0,23,0,0,14,0,14,0,14,0,0,9,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Hispa
92394,34.55965,-117.35773,Riverside-San Bernardino-Ontario,Victorville,35528,18390,12564,7036,18105,5130,5626,18180,5219,5523,8044,1691,3615,2004,20036,6601,1815,4024,218841.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
93552,34.561207,-118.0375,Los Angeles-Long Beach-Anaheim,Palmdale,41320,29255,11540,12113,28359,5759,4519,28917,5772,4430,10147,1379,5930,2220,15833,4519,1493,17302,270450,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Other,Owners,Hispa
93550,34.56548,-118.08549,Los Angeles-Long Beach-Anaheim,Palmdale,75774,38591,36024,20171,50622,11655,9977,50784,11741,9880,21445,3580,11988,5020,28099,9995,1858,31239,241583.3333,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Other,Owners,Hispa
93591,34.596742,-117.84467,0,0,6809,4063,2583,1276,3740,2155,782,3742,2155,763,1860,244,874,679,3250,782,62,2355,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
93551,34.606146,-118.18495,Los Angeles-Long Beach-Anaheim,Palmdale,51896,39774,11429,9337,16947,23108,5479,17114,23095,5448,16249,1932,3982,8685,30827,5487,3852,7415,356266.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92368,34.634147,-117.30614,0,0,941,443,486,201,500,393,3,517,393,3,278,3,116,153,819,3,0,75,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Hispa
92301,34.641695,-117.50803,Riverside-San Bernardino-Ontario,Adelanto,33347,14577,16061,6602,19243,4286,6705,19516,4313,6608,8151,1862,4292,1688,20595,7077,530,3409,190283.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
93532,34.676708,-118.45592,Los Angeles-Long Beach-Anaheim,Lake Hughes,2857,1968,749,199,621,2007,4,621,2007,4,1056,0,120,907,2463,41,31,222,250958.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93535,34.691946,-117.97756,Los Angeles-Long Beach-Anaheim,Lancaster,73728,40595,31144,8675,33704,19492,15761,33970,20120,15560,21171,4951,8010,7287,47647,15765,2203,4857,220316.6667,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
